spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
pearson|mutual_info_sklearn|difference|sum,nonlinear,0.20299999999999999,0.37069444444444444,0.23275342712842714,0.0015625,0.7043888888888888,0.34919047619047616,0.4597559523809524,0.3899131581658875
pearson|mutual_info_sklearn|multiplicative|max,nonlinear,0.20378373015873016,0.4615277777777778,0.24670526695526693,0.003125,0.7070853174603174,0.3502460317460317,0.44893055555555555,0.44204043581843244
pearson|mutual_info_sklearn|multiplicative|mean,nonlinear,0.20225595238095237,0.45611111111111113,0.24429256854256853,0.0063750000000000005,0.7058630952380953,0.3494494047619048,0.44531944444444443,0.4400957505222154
pearson|mutual_info_sklearn|multiplicative|sum,nonlinear,0.20414484126984128,0.4622222222222222,0.24716756854256852,0.003125,0.7067242063492064,0.35037169312169314,0.4498888888888889,0.4421600610247934
pearson|mutual_info_sklearn|quotient|max,nonlinear,0.2169623015873016,0.6431944444444445,0.3030256132756133,0.007725198412698413,0.7234563492063493,0.36828306878306877,0.43748710317460315,0.5759714843716771
pearson|mutual_info_sklearn|quotient|mean,nonlinear,0.2188105158730159,0.6651388888888888,0.3073982082732083,0.00816765873015873,0.7214573412698413,0.36976124338624333,0.4416597222222222,0.5878644611026883
pearson|mutual_info_sklearn|quotient|sum,nonlinear,0.21718253968253967,0.6293055555555556,0.3017218013468014,0.00866468253968254,0.7218710317460317,0.3693167989417989,0.44216567460317463,0.5662386923234839
pearson|pearson_abs|difference|max,nonlinear,0.20628472222222222,0.35833333333333334,0.22879310966810967,0.0014583333333333334,0.6899930555555556,0.354046626984127,0.4724880952380952,0.3664685122219595
pearson|pearson_abs|difference|mean,nonlinear,0.20017956349206348,0.36291666666666667,0.22505050505050506,0.009083333333333334,0.6923204365079365,0.35085383597883596,0.4553531746031746,0.3749297792488375
pearson|pearson_abs|difference|sum,nonlinear,0.2080625,0.34527777777777774,0.22683952621452624,0.0015625,0.6837569444444445,0.3513369708994709,0.4712767857142857,0.3552648185147734
pearson|pearson_abs|multiplicative|max,nonlinear,0.2044623015873016,0.46458333333333335,0.24754785954785954,0.0032291666666666666,0.7055337301587301,0.3523756613756614,0.4588730158730159,0.439597816765021
pearson|pearson_abs|multiplicative|mean,nonlinear,0.20319146825396825,0.4633333333333333,0.24610473785473785,0.011597222222222222,0.7004712301587301,0.3505472883597884,0.4514375,0.43953437183612354
pearson|pearson_abs|multiplicative|sum,nonlinear,0.2034751984126984,0.4666666666666667,0.24727471139971138,0.003125,0.706125992063492,0.3518042328042328,0.4581041666666667,0.4415531614917278
pearson|pearson_abs|quotient|max,nonlinear,0.22187003968253965,0.6694444444444445,0.31152140452140453,0.00893154761904762,0.7185406746031746,0.3720171957671958,0.4443630952380952,0.5669837428301371
pearson|pearson_abs|quotient|mean,nonlinear,0.22322916666666667,0.6898611111111111,0.31529226791726794,0.008921626984126983,0.7174791666666667,0.36982473544973543,0.43679166666666663,0.5785331694488202
pearson|pearson_abs|quotient|sum,nonlinear,0.21368055555555557,0.5963888888888889,0.29372234247234247,0.010258928571428572,0.7235595238095238,0.3680373677248677,0.43615873015873013,0.5316276226071275
pearson|spearman_abs|difference|max,nonlinear,0.20848611111111112,0.36347222222222225,0.2310945165945166,0.0014583333333333334,0.6849722222222222,0.3510221560846561,0.47461507936507935,0.37254669750690783
pearson|spearman_abs|difference|mean,nonlinear,0.20667063492063492,0.3805555555555556,0.23331523569023568,0.009423611111111112,0.6865654761904761,0.3527582671957672,0.4647698412698413,0.38395916788681933
