spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
dcor|spearman_abs|multiplicative|max,mixed,0.6129663340818421,0.6706060606060605,0.4995694800419977,0.0,0.20851057789506988,0.7851432907584361,0.7643904761904762,0.7940730509478882
dcor|spearman_abs|multiplicative|max,nonlinear,0.390508658008658,0.8363636363636363,0.4833495670995671,0.011363636363636364,0.3831791125541126,0.6175189393939393,0.7979707792207793,0.8886300278802743
dcor|spearman_abs|multiplicative|mean,linear,0.49603413253413253,0.8564285714285714,0.5724411442898838,0.1187089973518545,0.15416879152593438,0.7208134484563056,0.845004329004329,0.9036059454879032
dcor|spearman_abs|multiplicative|mean,mixed,0.6355545251621807,0.7635757575757577,0.5600949212792783,0.0,0.186103483495828,0.8218942625621183,0.8362593073593074,0.7958310919635223
dcor|spearman_abs|multiplicative|mean,nonlinear,0.37711038961038956,0.8363636363636363,0.4688131313131313,0.06167207792207792,0.35635281385281387,0.617681277056277,0.7985389610389612,0.8891854470022312
dcor|spearman_abs|multiplicative|sum,linear,0.5685355834641549,0.7464285714285714,0.5909652238517784,0.008748822605965462,0.24138343799058085,0.7035489708703995,0.8105238095238095,0.9075417539127948
dcor|spearman_abs|multiplicative|sum,mixed,0.5437727272727273,0.6013939393939394,0.42527051371640223,0.0,0.2752337662337662,0.7391251015854013,0.6795497835497836,0.7915237039843226
dcor|spearman_abs|multiplicative|sum,nonlinear,0.393379329004329,0.8340909090909091,0.48623376623376624,0.011647727272727273,0.38224296536796537,0.6165719696969697,0.7964556277056277,0.8867343236168693
dcor|spearman_abs|quotient|max,linear,0.3989721350078493,0.8159523809523809,0.4639311332924778,0.04792268445839874,0.4057199110413396,0.6842143610357896,0.7705811688311688,0.8946477574005095
dcor|spearman_abs|quotient|max,mixed,0.4019770604770605,0.7197575757575758,0.40532618164797324,0.0,0.4792256812256812,0.7149043443346874,0.6398939393939393,0.7795406822707556
dcor|spearman_abs|quotient|max,nonlinear,0.2642992424242424,0.8272727272727273,0.3606565656565657,0.046875,0.5186931818181818,0.5595075757575758,0.6840909090909091,0.9080797629836083
dcor|spearman_abs|quotient|mean,linear,0.4027935635792779,0.8295238095238094,0.47022507744356484,0.05824411302982732,0.3725889586603872,0.6897489098203384,0.8015681818181819,0.8946761785128721
dcor|spearman_abs|quotient|mean,mixed,0.4254184704184704,0.7410909090909091,0.4238770513455264,0.0,0.45676911976911977,0.7280753852397392,0.6807354978354979,0.7831674185190644
dcor|spearman_abs|quotient|mean,nonlinear,0.2630871212121212,0.825,0.35909812409812414,0.046875,0.5176515151515152,0.5595752164502165,0.6925054112554113,0.9064194221991564
dcor|spearman_abs|quotient|sum,linear,0.41327681841967556,0.8271428571428572,0.483020511701184,0.06129964876393447,0.3532979956551385,0.6895845107273678,0.8013300865800865,0.8952713920688306
dcor|spearman_abs|quotient|sum,mixed,0.42126929792513995,0.680969696969697,0.395420753929894,0.0,0.45887644522060317,0.7292682884172963,0.6823627705627705,0.7822781526564772
dcor|spearman_abs|quotient|sum,nonlinear,0.2628436147186147,0.8113636363636364,0.35747113997113994,0.04695616883116883,0.5173674242424243,0.5593317099567099,0.6926948051948052,0.8935578356946425
f|distance_corr|difference|max,linear,0.39171872175443606,0.8364285714285714,0.477775683933247,0.12825233893091037,0.2658850237064523,0.623797531833246,0.7888051948051947,0.8678291792208856
f|distance_corr|difference|max,mixed,0.568443157098302,0.7595151515151516,0.5104873340348408,0.0,0.2889767563216114,0.8233818592048964,0.8257554112554112,0.7922252900501994
f|distance_corr|difference|max,nonlinear,0.16247835497835497,0.55,0.23446248196248198,0.04234307359307359,0.5914691558441558,0.29772727272727273,0.4595779220779221,0.7509554064522156
f|distance_corr|difference|mean,linear,0.3901213905142476,0.8364285714285714,0.4759673093013429,0.12775482057624915,0.26873861852433284,0.623797531833246,0.7888051948051947,0.8677716563473986
f|distance_corr|difference|mean,mixed,0.5636175143747107,0.767090909090909,0.5069372303603112,0.0,0.28465665589945954,0.8241189110705721,0.8278238095238095,0.7923448068966591
f|distance_corr|difference|mean,nonlinear,0.17199675324675326,0.6079545454545454,0.25092352092352094,0.05009199134199134,0.576577380952381,0.30542478354978353,0.4833333333333334,0.7890110063217554
f|distance_corr|difference|sum,linear,0.40838358070500924,0.8364285714285714,0.4976581910153339,0.13616692434549577,0.2337488146773861,0.623797531833246,0.7888051948051947,0.8683498850262682
f|distance_corr|difference|sum,mixed,0.6058287688742234,0.7418787878787879,0.5324575907527249,0.0,0.24148291943746486,0.8214444444444444,0.8269922077922078,0.7908610513264905
f|distance_corr|difference|sum,nonlinear,0.16648268398268398,0.5125,0.2337950937950938,0.04049242424242424,0.5780600649350649,0.2957142857142857,0.4594155844155844,0.7304750856476653
f|distance_corr|multiplicative|max,linear,0.42658015793730075,0.8316666666666667,0.4969293097192257,0.07767706499849357,0.31332892504321075,0.7149002782931354,0.8177846320346319,0.9045878173073582
f|distance_corr|multiplicative|max,mixed,0.5381872478024049,0.7512121212121212,0.47991205224014305,0.0,0.3138791302639731,0.8016283331101041,0.790612554112554,0.7980254682632727
f|distance_corr|multiplicative|max,nonlinear,0.1502949134199134,0.5340909090909091,0.21997113997113996,0.036669372294372296,0.6180979437229437,0.2823566017316017,0.40225919913419916,0.7929449141237268
f|distance_corr|multiplicative|mean,linear,0.41005370819656534,0.854047619047619,0.4912161503295957,0.10620591313448456,0.27858652062223493,0.6947602912960056,0.8275974025974026,0.8974534216795194
f|distance_corr|multiplicative|mean,mixed,0.5451717142593707,0.7672727272727272,0.4891687650402909,0.0,0.3019668138791574,0.8112657270068341,0.8142086580086579,0.7972806342980377
f|distance_corr|multiplicative|mean,nonlinear,0.1694047619047619,0.6522727272727272,0.2526370851370851,0.049756493506493506,0.5898836580086579,0.30127435064935065,0.4744318181818182,0.8162176940101961
f|distance_corr|multiplicative|sum,linear,0.43973084455227307,0.7564285714285715,0.4998831532613045,0.010478806907378336,0.40436415964987393,0.7067589751518323,0.7968484848484848,0.9060789327070253
f|distance_corr|multiplicative|sum,mixed,0.44501108487472124,0.5851515151515151,0.3616286303201958,0.0,0.4109218155581792,0.7373181260122005,0.6497909090909091,0.7957799384219756
f|distance_corr|multiplicative|sum,nonlinear,0.1438284632034632,0.49204545454545456,0.20820887445887448,0.03505681818181818,0.6260281385281385,0.27864448051948054,0.38695887445887445,0.7689123210920468
