dataset,dependence,task,method,operator,aggregation,relevance,redundancy,stop_mode,k,score_threshold,seed,precision,recall,f1,redundancy_rate,noise_rate,downstream_score,runtime_s
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,6,0.05,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9521046995049509,0.01927158297621645
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,6,0.1,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9521046995049509,0.019352290983079
sine,nonlinear,regression,skb_f,,,,,fixed_k,1,,0,0.0,0.0,0.0,0.0,1.0,-0.5103988322170103,0.00033466698369011283
sine,nonlinear,regression,skb_f,,,,,fixed_k,2,,0,0.0,0.0,0.0,0.0,1.0,-0.25199595236801065,0.00022458299645222723
sine,nonlinear,regression,skb_f,,,,,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.2,0.4,0.9570177643638157,0.0002343749802093953
sine,nonlinear,regression,skb_mi,,,,,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.960164397057938,0.007805917004588991
sine,nonlinear,regression,skb_mi,,,,,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.0,0.96142568174684,0.007752250006888062
sine,nonlinear,regression,skb_mi,,,,,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.2,0.4,0.9590854638625158,0.007626709004398435
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,1,1.0,1.0,1.0,0.0,0.0,0.9711624891244287,0.07749841699842364
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.07859345801989548
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.0,0.6,0.9413279750281844,0.07971729099517688
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.0,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.08626512499176897
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.05,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.0779690419731196
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,1,0.1,1,1.0,1.0,1.0,0.0,0.0,0.9711624891244287,0.07812070799991488
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,1,1.0,1.0,1.0,0.0,0.0,0.9711624891244287,0.07754120798199438
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.07787633300176822
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.2,0.4,0.9437555289585108,0.08002841600682586
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,8,0.0,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.9266897736088892,0.08466220900299959
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,5,0.05,1,0.2,1.0,0.33333333333333337,0.2,0.4,0.9437555289585108,0.08045704200048931
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,5,0.1,1,0.2,1.0,0.33333333333333337,0.2,0.4,0.9437555289585108,0.08168420800939202
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,1,1.0,1.0,1.0,0.0,0.0,0.9711624891244287,0.0785956250037998
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.07901700001093559
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.0,0.8,0.9284777507310338,0.08087920901016332
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.0,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.07939137498033233
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.05,1,0.5,1.0,0.6666666666666666,0.0,0.5,0.959257949031145,0.0776132500031963
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,1,0.1,1,1.0,1.0,1.0,0.0,0.0,0.9711624891244287,0.08066124998731539
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,1,,1,0.0,0.0,0.0,0.0,1.0,-0.2751227232479476,0.007873583992477506
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,2,,1,0.0,0.0,0.0,0.0,0.5,-0.16683926898628298,0.008449749991996214
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.0,0.6,0.9373438330687538,0.009583957988070324
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,8,0.0,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.926976783397454,0.011043542006518692
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,7,0.05,1,0.14285714285714285,1.0,0.25,0.14285714285714285,0.5714285714285714,0.9324488111643491,0.024266374995931983
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,7,0.1,1,0.14285714285714285,1.0,0.25,0.14285714285714285,0.5714285714285714,0.9324488111643491,0.011146999982884154
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,1,,1,0.0,0.0,0.0,0.0,1.0,-0.2751227232479476,0.007516540994402021
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,2,,1,0.0,0.0,0.0,0.0,1.0,-0.12204394252873385,0.008658791979542002
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.0,0.6,0.9412801732257872,0.00992412498453632
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.0,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.9243706160682201,0.011911084002349526
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.05,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.9243706160682201,0.011831042007543147
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.1,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.9243706160682201,0.01159425001242198
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,1,,1,0.0,0.0,0.0,0.0,1.0,-0.2751227232479476,0.007661916984943673
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,2,,1,0.0,0.0,0.0,0.0,0.5,-0.16683926898628298,0.008529999991878867
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.0,0.6,0.9373438330687538,0.009872249996988103
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,8,0.0,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.9278606811545153,0.01199370899121277
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,7,0.05,1,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9253357478313167,0.012135458004195243
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,6,0.1,1,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9310976166847582,0.01129145800950937
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,1,,1,0.0,0.0,0.0,0.0,1.0,-0.2751227232479476,0.01598141700378619
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,2,,1,0.0,0.0,0.0,0.0,0.5,-0.16683926898628298,0.016609416983556002
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,5,,1,0.0,0.0,0.0,0.0,0.8,-0.01772601664417084,0.018174875003751367
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,8,0.0,1,0.125,1.0,0.2222222222222222,0.125,0.625,0.9268099858129996,0.0201922080013901
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,7,0.05,1,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9242301139695058,0.02039758299360983
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,6,0.1,1,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9308637909212476,0.019192459003534168
sine,nonlinear,regression,skb_f,,,,,fixed_k,1,,1,0.0,0.0,0.0,0.0,1.0,-0.2751227232479476,0.0002655420103110373
sine,nonlinear,regression,skb_f,,,,,fixed_k,2,,1,0.0,0.0,0.0,0.0,0.5,-0.17219691676041915,0.00025174999609589577
sine,nonlinear,regression,skb_f,,,,,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.2,0.4,0.9462438156047825,0.00027091699303127825
sine,nonlinear,regression,skb_mi,,,,,fixed_k,1,,1,1.0,1.0,1.0,0.0,0.0,0.9711624891244287,0.007822749990737066
sine,nonlinear,regression,skb_mi,,,,,fixed_k,2,,1,0.5,1.0,0.6666666666666666,0.0,0.0,0.9714810413659767,0.007940708979731426
sine,nonlinear,regression,skb_mi,,,,,fixed_k,5,,1,0.2,1.0,0.33333333333333337,0.2,0.4,0.9439486492650796,0.007827207999071106
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07873816601932049
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9686939387811564,0.07935225000255741
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9649620232677383,0.07971166601055302
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9686939387811564,0.07841375001589768
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,1,0.05,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07813499998883344
sine,nonlinear,regression,MID,difference,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,1,0.1,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07830029199249111
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07755699998233467
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9686939387811564,0.078976832999615
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.2,0.4,0.9683244544588918,0.08012966701062396
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,8,0.0,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9659949880558621,0.08224066701950505
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,5,0.05,2,0.2,1.0,0.33333333333333337,0.2,0.4,0.9683244544588918,0.08091041698935442
sine,nonlinear,regression,MIQ,quotient,mean,mutual_info_sklearn,mutual_info_sklearn,threshold,5,0.1,2,0.2,1.0,0.33333333333333337,0.2,0.4,0.9683244544588918,0.07971379099762999
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,1,,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07761604199185967
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,2,,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9686939387811564,0.0781312080216594
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.0,0.8,0.9669679136073766,0.08075079199625179
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,2,0.0,2,0.5,1.0,0.6666666666666666,0.0,0.5,0.9686939387811564,0.07980058298562653
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,1,0.05,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07798858298338018
sine,nonlinear,regression,MIFS,difference,sum,mutual_info_sklearn,mutual_info_sklearn,threshold,1,0.1,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.07859704198199324
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,-0.49025428876533517,0.007832915987819433
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,2,,2,0.0,0.0,0.0,0.0,1.0,-0.3254780166411104,0.00825454099685885
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9698936472300745,0.00972937498590909
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,8,0.0,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9660141708742999,0.01144829101394862
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,6,0.05,2,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9682441950648796,0.010374832985689864
sine,nonlinear,regression,FCD,difference,mean,f_regression,pearson_abs,threshold,5,0.1,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9698936472300745,0.010407291003502905
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,-0.49025428876533517,0.007698666013311595
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,2,,2,0.0,0.0,0.0,0.0,0.5,-0.24002879203691108,0.008681625011377037
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9706295541085774,0.010370624979259446
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.0,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9663234223402734,0.011842165986308828
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.05,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9663234223402734,0.011685250006848946
sine,nonlinear,regression,FCQ,quotient,mean,f_regression,pearson_abs,threshold,8,0.1,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9663234223402734,0.01188937498955056
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,-0.49025428876533517,0.007683374977204949
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,2,,2,0.0,0.0,0.0,0.0,1.0,-0.3254780166411104,0.008300499990582466
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9698936472300745,0.010181749996263534
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,8,0.0,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9664532657865509,0.011796083999797702
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,7,0.05,2,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9667599119517731,0.011971875006565824
sine,nonlinear,regression,ModMRMR,multiplicative,max,f_regression,pearson_abs,threshold,6,0.1,2,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9682441950648796,0.011588332999963313
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,-0.49025428876533517,0.016012042004149407
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,2,,2,0.0,0.0,0.0,0.0,1.0,-0.3254780166411104,0.01603008300298825
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9702763445871959,0.018640417023561895
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,8,0.0,2,0.125,1.0,0.2222222222222222,0.125,0.625,0.9660088315244539,0.02017945802072063
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,7,0.05,2,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9667776017324311,0.02020300002186559
sine,nonlinear,regression,ModMRMR_dcor,multiplicative,max,f_regression,distance_corr,threshold,5,0.1,2,0.2,1.0,0.33333333333333337,0.0,0.6,0.9702763445871959,0.01884208299452439
sine,nonlinear,regression,skb_f,,,,,fixed_k,1,,2,0.0,0.0,0.0,0.0,1.0,-0.49025428876533517,0.00026316600269638
sine,nonlinear,regression,skb_f,,,,,fixed_k,2,,2,0.0,0.0,0.0,0.0,1.0,-0.31278477474559185,0.00023712500114925206
sine,nonlinear,regression,skb_f,,,,,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.2,0.4,0.9701236986252749,0.00023274999693967402
sine,nonlinear,regression,skb_mi,,,,,fixed_k,1,,2,1.0,1.0,1.0,0.0,0.0,0.96749276210295,0.007794959004968405
sine,nonlinear,regression,skb_mi,,,,,fixed_k,2,,2,0.5,1.0,0.6666666666666666,0.0,0.0,0.9673909909032381,0.0077097500034142286
sine,nonlinear,regression,skb_mi,,,,,fixed_k,5,,2,0.2,1.0,0.33333333333333337,0.2,0.4,0.9692741497118379,0.007787292008288205
nonlin_redundancy_clf,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.06471179198706523
nonlin_redundancy_clf,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.9122636262513903,0.05959516600705683
nonlin_redundancy_clf,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.8,0.903642936596218,0.06258962498395704
nonlin_redundancy_clf,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,3,0.0,0,0.3333333333333333,1.0,0.5,0.0,0.6666666666666666,0.8912680756395995,0.059665000007953495
nonlin_redundancy_clf,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,2,0.05,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.9122636262513903,0.059668875008355826
nonlin_redundancy_clf,mixed,classification,MID,difference,mean,mutual_info_classif,mutual_info_sklearn,threshold,1,0.1,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.05864270799793303
nonlin_redundancy_clf,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.057921749976230785
nonlin_redundancy_clf,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.9122636262513903,0.05872425000416115
nonlin_redundancy_clf,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.8,0.9079532814238043,0.06075674999738112
nonlin_redundancy_clf,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,7,0.0,0,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9122636262513903,0.0612150419910904
nonlin_redundancy_clf,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,3,0.05,0,0.3333333333333333,1.0,0.5,0.0,0.6666666666666666,0.9085094549499444,0.05975554100587033
nonlin_redundancy_clf,mixed,classification,MIQ,quotient,mean,mutual_info_classif,mutual_info_sklearn,threshold,3,0.1,0,0.3333333333333333,1.0,0.5,0.0,0.6666666666666666,0.9085094549499444,0.05985579200205393
nonlin_redundancy_clf,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.058582665980793536
nonlin_redundancy_clf,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.9122636262513903,0.05858633297611959
nonlin_redundancy_clf,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.8,0.9076751946607342,0.05910391701036133
nonlin_redundancy_clf,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,threshold,3,0.0,0,0.3333333333333333,1.0,0.5,0.0,0.6666666666666666,0.8912680756395995,0.05987479200121015
nonlin_redundancy_clf,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,threshold,2,0.05,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.9122636262513903,0.05904037499567494
nonlin_redundancy_clf,mixed,classification,MIFS,difference,sum,mutual_info_classif,mutual_info_sklearn,threshold,1,0.1,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.05846045899670571
nonlin_redundancy_clf,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.006115416996181011
nonlin_redundancy_clf,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.0,0.9068409343715239,0.006475542002590373
nonlin_redundancy_clf,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.6,0.9079532814238043,0.007852041017031297
nonlin_redundancy_clf,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,threshold,6,0.0,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9082313681868743,0.008886583003913984
nonlin_redundancy_clf,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,threshold,4,0.05,0,0.25,1.0,0.4,0.0,0.5,0.903921023359288,0.009366124984808266
nonlin_redundancy_clf,mixed,classification,FCD,difference,mean,f_classif,pearson_abs,threshold,4,0.1,0,0.25,1.0,0.4,0.0,0.5,0.903921023359288,0.007710417005000636
nonlin_redundancy_clf,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.006082708016037941
nonlin_redundancy_clf,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.5,0.8912680756395995,0.0070220000052358955
nonlin_redundancy_clf,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.6,0.9079532814238043,0.008488916995702311
nonlin_redundancy_clf,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,threshold,7,0.0,0,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9206062291434928,0.009581749996868894
nonlin_redundancy_clf,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,threshold,6,0.05,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.903921023359288,0.009676082991063595
nonlin_redundancy_clf,mixed,classification,FCQ,quotient,mean,f_classif,pearson_abs,threshold,6,0.1,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.903921023359288,0.009547958994517103
nonlin_redundancy_clf,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.006456041999626905
nonlin_redundancy_clf,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.0,0.9068409343715239,0.0068283340078778565
nonlin_redundancy_clf,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.6,0.9079532814238043,0.008681040984811261
nonlin_redundancy_clf,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,threshold,7,0.0,0,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9122636262513903,0.009794332989258692
nonlin_redundancy_clf,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,threshold,6,0.05,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9082313681868743,0.009773540979949757
nonlin_redundancy_clf,mixed,classification,ModMRMR,multiplicative,max,f_classif,pearson_abs,threshold,4,0.1,0,0.25,1.0,0.4,0.0,0.5,0.903921023359288,0.008520208008121699
nonlin_redundancy_clf,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.012447082990547642
nonlin_redundancy_clf,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,fixed_k,2,,0,0.5,1.0,0.6666666666666666,0.0,0.0,0.9068409343715239,0.013131332991179079
nonlin_redundancy_clf,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,fixed_k,5,,0,0.2,1.0,0.33333333333333337,0.0,0.6,0.9079532814238043,0.01510795799549669
nonlin_redundancy_clf,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,threshold,7,0.0,0,0.14285714285714285,1.0,0.25,0.0,0.7142857142857143,0.9122636262513903,0.01659937499789521
nonlin_redundancy_clf,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,threshold,6,0.05,0,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6666666666666666,0.9082313681868743,0.015875749988481402
nonlin_redundancy_clf,mixed,classification,ModMRMR_dcor,multiplicative,max,f_classif,distance_corr,threshold,4,0.1,0,0.25,1.0,0.4,0.0,0.5,0.903921023359288,0.01470125000923872
nonlin_redundancy_clf,mixed,classification,skb_f,,,,,fixed_k,1,,0,1.0,1.0,1.0,0.0,0.0,0.8576195773081201,0.00024033299996517599
